step	trial	trial_id	layout	uid	control	coordination	variableExplicabilite	time_elapsed	score	human_action_count	agent_action_count	agent_stuck_loop	hl_switch	agent_interact_count	human_interact_count	achieved_orders_len	bloc	trialuidQPT	median_interactioncount	median_time_elapsed	AtoH	HtoA	coll_tot	median_collisions	ContributionRelativeHuman	ContributionUtile	Min	Max	MMControlold	EfficacHuman	EfficacRobot	Coordinationbinary	Explicabilitebinary	InteracCoordExplic	InteractionbyActionUnit	TimeforInteraction	MoyHumanInteractByLayout	MoyAgentInteractByLayout	AgentinteractstandardLayout	HumanInteractStandardLayout	MoyHumanActionByLayout	MoyAgentActionByLayout	HumanActionStandarLayout	AgentActionStandardLayout	EfficaciteHumanLayout	MMEfficaciteHumanLayout	EfficaciteAgentLayout	MMEfficaciteAgentLayout	MoyTimeByLayout	TimeElapsedcontrolledforLayout	MinParticipant	MaxParticipant	MMControl	NbDeplacementBylayout	MincontrolLayout	MaxControlLayout	MoycontrolByLayout	MMControlLayout	ZscoreControlLayout	ControlByNbDeplacement	Z_coordination	Z_explicability	Z_time	Z_Deplacement	Efficacite(InteractionsDivByAction)	Z_Deplacement_Categ	Explained_dummy
2	3	5f3aee04e30eac7cb73b416e_2QPT3	coord_map2_0	5f3aee04e30eac7cb73b416e	3	Forced_coordination	Non-Explique	51,59699464	33	151	128	80	14	44	27	6	2	5f3aee04e30eac7cb73b416e_bloc_2_trial_3_cond_Non-Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,38028169	0,613636364	2	4	0,5	0,523286292	0,852762846	0,5	-0,5	-0,25	5,592592593	9,225952684	28,49450549	40,43956044	3,56043956	-1,494505495	112,7252747	117,7692308	38,27472527	10,23076923	-25,61029412	0,529309952	2,87345679	0,651049784	48,11538845	3,481606188	2	4	0,5	7	1	4	2,863636364	0,666666667	0,136363636	0,428571429	0,495720399	-0,485734665	-8,891539817	-8,942938659	0,178807947	-8,942938659	0
2	3	5ec0ae6526be4e4c4cd704de_2QPT3	recipe_trial2_1	5ec0ae6526be4e4c4cd704de	4	Unforced_coordination	Explique	63,14999771	34	183	155	92	24	44	18	6	2	5ec0ae6526be4e4c4cd704de_bloc_2_trial_3_cond_Explique	Low_contribution	Low_game	45	101	146	Lot_of_collisions	0,290322581	0,409090909	1	4	1	0,28503564	0,696753786	-0,5	0,5	-0,25	10,16666667	6,211475185	25,82022472	40,16853933	3,831460674	-7,820224719	210,1235955	177,6404494	-27,12359551	-22,64044944	3,468390805	0,555167522	-5,909090909	0,638648558	72,42477149	-9,274773775	1	4	1	21	0	4	2,372093023	1	1,627906977	0,19047619	-0,504279601	0,514265335	2,661463256	5,057061341	0,098360656	5,057061341	1
1	3	60ceab9344ca679de3297af5_1QPT3	recipe_trial1_1	60ceab9344ca679de3297af5	1	Unforced_coordination	Explique	68,03546023	34	192	164	93	21	45	19	6	1	60ceab9344ca679de3297af5_bloc_1_trial_3_cond_Explique	Low_contribution	Low_game	40	41	81	Lot_of_collisions	0,296875	0,422222222	0	3	0,333333333	0,279266135	0,661419793	-0,5	0,5	-0,25	10,10526316	6,732675752	25525	40,3125	4,6875	-6525	205,5625	175,4875	-13,5625	-11,4875	2,078544061	0,553931632	-2,450666667	0,643531959	71,56663706	-3,53117683	0	3	0,333333333	21	0	4	2,506329114	0,25	-1,506329114	0,047619048	-0,504279601	0,514265335	7,546925779	5,057061341	0,098958333	5,057061341	1
1	0	6005d880f436527f1bb4c03a_1QPT0	recipe_trial1_2	6005d880f436527f1bb4c03a	0	Unforced_coordination	Explique	67,34788895	34	131	164	24	6	41	17	6	1	6005d880f436527f1bb4c03a_bloc_1_trial_0_cond_Explique	Low_contribution	Low_game	50	43	93	Lot_of_collisions	0,293103448	0,414634146	0	3	0	0,252420681	0,60877929	-0,5	0,5	-0,25	7,705882353	8,739802382	25,78409091	40,43181818	0,568181818	-8,784090909	167,9545455	165125	-36,95454545	-1125	4,20698577	0,555824301	-1,98	0,644196555	67,77601852	-0,428129578	0	3	0	23	0	4	2,431818182	0	-2,431818182	0	-0,504279601	0,514265335	6,859354492	7,057061341	0,129770992	7,057061341	1
1	1	6005d880f436527f1bb4c03a_1QPT1	coord_map1_0	6005d880f436527f1bb4c03a	2	Forced_coordination	Explique	57,26610804	33	99	139	52	11	49	21	6	1	6005d880f436527f1bb4c03a_bloc_1_trial_1_cond_Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,3	0,428571429	0	3	0,666666667	0,366709049	0,855654447	0,5	0,5	0,25	4,714285714	12,14735625	27,47826087	43,44565217	5,554347826	-6,47826087	111,9456522	127,3478261	-12,94565217	11,65217391	1,998322148	0,553860297	2,097847358	0,649954599	52,19263589	5,073472148	0	3	0,666666667	7	1	4	2,833333333	0,333333333	-0,833333333	0,285714286	0,495720399	0,514265335	-3,222426419	-8,942938659	0,212121212	-8,942938659	1
2	3	5f9c4427c27fed0b5c680c4b_2QPT3	coord_map2_4	5f9c4427c27fed0b5c680c4b	2	Forced_coordination	Explique	55,40032291	35	84	135	67	23	41	18	6	2	5f9c4427c27fed0b5c680c4b_bloc_2_trial_3_cond_Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,305084746	0,43902439	1	3	0,5	0,324907853	0,740067888	0,5	0,5	0,25	4,666666667	11,87149777	27,39325843	44,61797753	-3,617977528	-9,393258427	126,9213483	140,988764	-42,92134831	-5,988764045	4,56937799	0,556146551	1,655279503	0,64932968	57,68511303	-2,28479012	1	3	0,5	13	1	4	2,681818182	0,333333333	-0,681818182	0,153846154	0,495720399	0,514265335	-5,088211541	-2,942938659	0,214285714	-2,942938659	1
2	1	5ec0ae6526be4e4c4cd704de_2QPT1	recipe_trial2_2	5ec0ae6526be4e4c4cd704de	4	Unforced_coordination	Explique	57,5145998	34	166	140	43	12	40	21	6	2	5ec0ae6526be4e4c4cd704de_bloc_2_trial_1_cond_Explique	Low_contribution	Fast_game	18	37	55	Few_collisions	0,344262295	525	1	4	1	0,365124683	0,695475586	-0,5	0,5	-0,25	7,904761905	7,275943348	26,67708333	39,09375	0,90625	-5,677083333	170,1979167	164,9166667	-4,197916667	-24,91666667	0,739449541	0,552740872	-27,49425287	0,608169651	67,16231265	-9,647712855	1	4	1	23	0	4	2,468085106	1	1,531914894	0,173913043	-0,504279601	0,514265335	-2,973934655	7,057061341	0,126506024	7,057061341	1
4	3	61086efb11a9d191801b5eda_4QPT3	coord_map4_4	61086efb11a9d191801b5eda	3	Forced_coordination	Explique	67,43915415	35	87	165	150	24	49	20	6	4	61086efb11a9d191801b5eda_bloc_4_trial_3_cond_Explique	Low_contribution	Low_game	0	0	0	0_collision	0,289855072	0,408163265	0	4	0,75	0,296563625	0,72658088	0,5	0,5	0,25	4,35	15,50325383	29,11494253	43,5862069	5,413793103	-9,114942529	126,908046	133,3103448	-39,90804598	31,68965517	4,378310214	0,555976648	5,853503185	0,6552577	54,20415593	13,23499822	0	4	0,75	13	0	4	2,764705882	0,75	0,235294118	0,230769231	0,495720399	0,514265335	6,950619693	-2,942938659	0,229885057	-2,942938659	1
3	2	6138efc8ddab5cbc14163585_3QPT2	coord_map3_4	6138efc8ddab5cbc14163585	2	Forced_coordination	Explique	61,78156805	35	80	150	76	18	41	18	6	3	6138efc8ddab5cbc14163585_bloc_3_trial_2_cond_Explique	Low_contribution	Low_game	0	0	0	0_collision	0,305084746	0,43902439	0	4	0,5	0,291349031	0,663628349	0,5	0,5	0,25	4,444444444	13,90085281	27,64044944	44,08988764	-3,08988764	-9,640449438	125,1910112	136,4719101	-45,19101124	13,52808989	4,687645688	0,556251717	-4,378181818	0,640810249	55,64733586	6,134232187	0	4	0,5	13	1	4	2,67816092	0,333333333	-0,67816092	0,153846154	0,495720399	0,514265335	1,293033595	-2,942938659	225	-2,942938659	1
3	3	5ff7a571f2027f4b6d785946_3QPT3	recipe_trial3_1	5ff7a571f2027f4b6d785946	4	Unforced_coordination	Explique	57,37915158	34	233	138	61	23	40	24	6	3	5ff7a571f2027f4b6d785946_bloc_3_trial_3_cond_Explique	Low_contribution	Fast_game	32	56	88	Lot_of_collisions	375	0,6	2	4	1	0,418270388	0,697117313	-0,5	0,5	-0,25	9,708333333	5,910298875	27,30588235	39,35294118	0,647058824	-3,305882353	211,9647059	171,6470588	21,03529412	-33,64705882	-6,362989324	0,546425187	-52	0,573566789	70,27551673	-12,89636515	2	4	1	21	0	4	2,494117647	1	1,505882353	0,19047619	-0,504279601	0,514265335	-3,109382872	5,057061341	0,103004292	5,057061341	1
2	2	613214cda0b25f340c8077b1_2QPT2	recipe_trial2_1	613214cda0b25f340c8077b1	1	Unforced_coordination	Non-Explique	69,81903028	34	226	172	58	11	47	22	6	2	613214cda0b25f340c8077b1_bloc_2_trial_2_cond_Non-Explique	Low_contribution	Low_game	20	13	33	Few_collisions	0,31884058	0,468085106	1	4	0	0,315100337	0,673168903	-0,5	-0,5	0,25	10,27272727	6,796542771	25,82022472	40,16853933	6,831460674	-3,820224719	210,1235955	177,6404494	15,87640449	-5,640449438	-4,155882353	0,548387808	-0,825657895	0,645826521	72,42477149	-2,605741201	1	4	0	21	0	4	2,372093023	0,25	-1,372093023	0,047619048	-0,504279601	-0,485734665	9,33049583	5,057061341	0,097345133	5,057061341	0
2	3	5cac8aad785bb400156d3431_2QPT3	recipe_trial2_1	5cac8aad785bb400156d3431	3	Unforced_coordination	Non-Explique	76,06102514	34	268	187	76	19	38	26	6	2	5cac8aad785bb400156d3431_bloc_2_trial_3_cond_Non-Explique	Low_contribution	Low_game	31	41	72	Lot_of_collisions	0,40625	0,684210526	1	4	0,666666667	0,341830786	0,499598841	-0,5	-0,5	0,25	10,30769231	7,379054678	25,82022472	40,16853933	-2,168539326	0,179775281	210,1235955	177,6404494	57,87640449	9,359550562	321,9375	0,838359057	-4,316062176	0,640897964	72,42477149	3,636253656	1	4	0,666666667	21	0	4	2,372093023	0,75	0,627906977	0,142857143	-0,504279601	-0,485734665	15,57249069	5,057061341	0,097014925	5,057061341	0
4	3	5f3aee04e30eac7cb73b416e_4QPT3	recipe_trial4_1	5f3aee04e30eac7cb73b416e	3	Unforced_coordination	Non-Explique	70,00452447	34	246	173	93	14	36	25	6	4	5f3aee04e30eac7cb73b416e_bloc_4_trial_3_cond_Non-Explique	Low_contribution	Low_game	42	42	84	Lot_of_collisions	0,409836066	0,694444444	2	4	0,5	0,357119775	0,514252475	-0,5	-0,5	0,25	9,84	7,114280942	26,91463415	38,93902439	-2,93902439	-1,914634146	210	168,9390244	36	4,06097561	-18,80254777	0,535363588	-1,381742739	0,645041312	69,02413615	0,980388316	2	4	0,5	21	0	4	2,56097561	0,75	0,43902439	0,142857143	-0,504279601	-0,485734665	9,515990014	5,057061341	0,101626016	5,057061341	0
1	1	608e66a90accb5f38c30ff64_1QPT1	recipe_trial1_2	608e66a90accb5f38c30ff64	2	Unforced_coordination	Explique	66,10446787	34	195	164	44	11	38	23	6	1	608e66a90accb5f38c30ff64_bloc_1_trial_1_cond_Explique	Low_contribution	Low_game	37	32	69	Lot_of_collisions	0,37704918	0,605263158	1	3	0,5	0,347934122	0,57484768	-0,5	0,5	-0,25	8,47826087	7,796937236	25,78409091	40,43181818	-2,431818182	-2,784090909	167,9545455	165125	27,04545455	-1125	-9,714285714	0,543445122	0,462616822	0,647645604	67,77601852	-1,671550656	1	3	0,5	23	0	4	2,431818182	0,5	-0,431818182	0,086956522	-0,504279601	0,514265335	5,615933414	7,057061341	0,117948718	7,057061341	1
3	2	5c58d8472edc490001c80bda_3QPT2	recipe_trial3_1	5c58d8472edc490001c80bda	3	Unforced_coordination	Non-Explique	59,36198545	34	286	144	33	13	42	29	6	3	5c58d8472edc490001c80bda_bloc_3_trial_2_cond_Non-Explique	Large_contribution	Fast_game	31	21	52	Few_collisions	0,408450704	0,69047619	2	4	0,5	0,488528134	0,707523505	-0,5	-0,5	0,25	9,862068966	6,0192223	27,30588235	39,35294118	2,647058824	1,694117647	211,9647059	171,6470588	74,03529412	-27,64705882	43,70138889	0,590943816	-10,44444444	0,632244501	70,27551673	-10,91353129	2	4	0,5	21	0	4	2,494117647	0,75	0,505882353	0,142857143	-0,504279601	-0,485734665	-1,12654901	5,057061341	0,101398601	5,057061341	0
2	2	61070bbaa42080de73d0a60b_2QPT2	recipe_trial2_2	61070bbaa42080de73d0a60b	2	Unforced_coordination	Explique	63,21648502	34	146	153	72	18	35	19	6	2	61070bbaa42080de73d0a60b_bloc_2_trial_2_cond_Explique	Low_contribution	Low_game	53	15	68	Lot_of_collisions	0,351851852	0,542857143	1	3	0,5	0,300554515	0,553653054	-0,5	0,5	-0,25	7,684210526	8,226802846	26,67708333	39,09375	-4,09375	-7,677083333	170,1979167	164,9166667	-24,19791667	-11,91666667	3,151967436	0,55488615	2,910941476	0,651102713	67,16231265	-3,945827631	1	3	0,5	23	0	4	2,468085106	0,5	-0,468085106	0,086956522	-0,504279601	0,514265335	2,727950569	7,057061341	0,130136986	7,057061341	1
3	3	60ceab9344ca679de3297af5_3QPT3	coord_map3_0	60ceab9344ca679de3297af5	2	Forced_coordination	Explique	56,98998857	33	75	137	95	22	44	20	6	3	60ceab9344ca679de3297af5_bloc_3_trial_3_cond_Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,3125	0,454545455	0	3	0,666666667	0,350938832	0,77206543	0,5	0,5	0,25	3,75	15,19733028	29,07608696	39,20652174	4,793478261	-9,076086957	113,7282609	116,6521739	-38,72826087	20,34782609	4,267065868	0,555877726	4,244897959	0,6529863	47,38887877	9,601109799	0	3	0,666666667	7	0	4	3,011111111	0,5	-1,011111111	0,285714286	0,495720399	0,514265335	-3,49854589	-8,942938659	0,266666667	-8,942938659	1
2	1	61690cac90729702f4d563de_2QPT1	coord_map2_0	61690cac90729702f4d563de	3	Forced_coordination	Explique	59,73714948	33	133	146	61	11	51	25	6	2	61690cac90729702f4d563de_bloc_2_trial_1_cond_Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,328947368	0,490196078	0	4	0,75	0,418500049	0,853740101	0,5	0,5	0,25	5,32	11,2287875	28,49450549	40,43956044	10,56043956	-3,494505495	112,7252747	117,7692308	20,27472527	28,23076923	-5,801886792	0,546924135	2,673257024	0,650767095	48,11538845	11,62176103	1	4	0,666666667	7	1	4	2,863636364	0,666666667	0,136363636	0,428571429	0,495720399	0,514265335	-0,751384978	-8,942938659	0,187969925	-8,942938659	1
2	3	5fa301d5f7d1c859a739a432_2QPT3	recipe_trial2_1	5fa301d5f7d1c859a739a432	2	Unforced_coordination	Explique	57,85305738	34	185	141	60	21	38	18	6	2	5fa301d5f7d1c859a739a432_bloc_2_trial_3_cond_Explique	Low_contribution	Fast_game	21	41	62	Few_collisions	0,321428571	0,473684211	2	3	0	0,311133081	0,656836505	-0,5	0,5	-0,25	10,27777778	5,628946124	25,82022472	40,16853933	-2,168539326	-7,820224719	210,1235955	177,6404494	-25,12359551	-36,64044944	3,212643678	0,554940105	16,89637306	0,670850569	72,42477149	-14,5717141	2	3	0	21	0	4	2,372093023	0,5	-0,372093023	0,095238095	-0,504279601	0,514265335	-2,63547707	5,057061341	0,097297297	5,057061341	1
1	1	61504421b1d00ff398117e34_1QPT1	coord_map1_4	61504421b1d00ff398117e34	2	Forced_coordination	Non-Explique	61,84438419	35	109	150	61	12	46	20	6	1	61504421b1d00ff398117e34_bloc_1_trial_1_cond_Non-Explique	Low_contribution	Low_game	0	0	0	0_collision	0,303030303	0,434782609	2	4	0	0,323392338	0,743802378	0,5	-0,5	-0,25	5,45	11,34759343	27,15730337	45,33707865	0,662921348	-7,157303371	126,9550562	142,2808989	-17,95505618	7,719101124	2,508634223	0,55431408	11,6440678	0,663434154	57,87569265	3,968691544	2	4	0	13	1	4	2,735632184	0,333333333	-0,735632184	0,153846154	0,495720399	-0,485734665	1,355849738	-2,942938659	0,183486239	-2,942938659	0
1	2	5f9c4427c27fed0b5c680c4b_1QPT2	coord_map1_4	5f9c4427c27fed0b5c680c4b	1	Forced_coordination	Explique	56,81958771	35	88	140	57	13	40	18	6	1	5f9c4427c27fed0b5c680c4b_bloc_1_trial_2_cond_Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,310344828	0,45	1	3	0	0,316792161	0,703982581	0,5	0,5	0,25	4,888888889	11,62218839	27,15730337	45,33707865	-5,337078652	-9,157303371	126,9550562	142,2808989	-38,95505618	-2,280898876	4,25398773	0,555866097	0,427368421	0,647595832	57,87569265	-1,056104942	1	3	0	13	1	4	2,735632184	0	-1,735632184	0,076923077	0,495720399	0,514265335	-3,668946747	-2,942938659	0,204545455	-2,942938659	1
2	3	60215dd35df8a610ca2ee17a_2QPT3	coord_map2_4	60215dd35df8a610ca2ee17a	2	Forced_coordination	Explique	65,40464854	35	149	162	126	22	54	24	6	2	60215dd35df8a610ca2ee17a_bloc_2_trial_3_cond_Explique	Low_contribution	Low_game	0	0	0	0_collision	0,307692308	0,444444444	0	3	0,666666667	0,366946395	0,825629389	0,5	0,5	0,25	6,208333333	10,53497695	27,39325843	44,61797753	9,382022472	-3,393258427	126,9213483	140,988764	22,07865169	21,01123596	-6,506622517	0,546297465	2,239520958	0,650154647	57,68511303	7,719535508	1	3	0,5	13	1	4	2,681818182	0,333333333	-0,681818182	0,153846154	0,495720399	0,514265335	4,916114087	-2,942938659	0,161073826	-2,942938659	1
3	0	61070bbaa42080de73d0a60b_3QPT0	recipe_trial3_2	61070bbaa42080de73d0a60b	1	Unforced_coordination	Explique	62,35303855	34	142	152	19	6	39	19	6	3	61070bbaa42080de73d0a60b_bloc_3_trial_0_cond_Explique	Low_contribution	Low_game	16	19	35	Few_collisions	0,327586207	0,487179487	1	3	0	0,304716505	0,625470721	-0,5	0,5	-0,25	7,473684211	8,3430122	26,60638298	38,60638298	0,393617021	-7,606382979	164,393617	161,8085106	-22,39361702	-9,808510638	2,944055944	0,554701269	-24,91891892	0,611806101	66,16903526	-3,815996706	1	3	0	23	0	4	2,489130435	0,25	-1,489130435	0,043478261	-0,504279601	0,514265335	1,864504094	7,057061341	0,133802817	7,057061341	1
2	1	5fc6a65816726c35aa46666d_2QPT1	coord_map2_0	5fc6a65816726c35aa46666d	3	Forced_coordination	Non-Explique	55,22819281	33	81	133	55	12	43	20	6	2	5fc6a65816726c35aa46666d_bloc_2_trial_1_cond_Non-Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,317460317	0,465116279	2	4	0,5	0,362133885	0,778587852	0,5	-0,5	-0,25	4,05	13,63659082	28,49450549	40,43956044	2,56043956	-8,494505495	112,7252747	117,7692308	-31,72527473	15,23076923	3,734799483	0,55540442	5,948497854	0,655391835	48,11538845	7,112804356	2	4	0,5	7	1	4	2,863636364	0,666666667	0,136363636	0,428571429	0,495720399	-0,485734665	-5,260341649	-8,942938659	0,24691358	-8,942938659	0
3	0	6160f3629ac70cba36523ff8_3QPT0	coord_map3_4	6160f3629ac70cba36523ff8	3	Forced_coordination	Non-Explique	68,89309025	35	92	170	31	6	50	19	6	3	6160f3629ac70cba36523ff8_bloc_3_trial_0_cond_Non-Explique	Low_contribution	Low_game	0	0	0	0_collision	0,275362319	0,38	2	4	0,5	0,275789632	0,725762189	0,5	-0,5	-0,25	4,842105263	14,22792081	27,64044944	44,08988764	5,91011236	-8,640449438	125,1910112	136,4719101	-33,19101124	33,52808989	3,841352406	0,55549917	5,673003802	0,655002829	55,64733586	13,24575438	2	4	0,5	13	1	4	2,67816092	0,666666667	0,32183908	0,230769231	0,495720399	-0,485734665	8,404555793	-2,942938659	0,206521739	-2,942938659	0
3	0	5ec0ae6526be4e4c4cd704de_3QPT0	recipe_trial3_2	5ec0ae6526be4e4c4cd704de	4	Unforced_coordination	Explique	62,95393133	34	153	153	17	6	39	20	6	3	5ec0ae6526be4e4c4cd704de_bloc_3_trial_0_cond_Explique	Low_contribution	Low_game	13	9	22	Few_collisions	0,338983051	0,512820513	1	4	1	0,31769263	0,619500628	-0,5	0,5	-0,25	7,65	8,229272069	26,60638298	38,60638298	0,393617021	-6,606382979	164,393617	161,8085106	-11,39361702	-8,808510638	1,724637681	0,553616929	-22,37837838	0,615393422	66,16903526	-3,215103924	1	4	1	23	0	4	2,489130435	1	1,510869565	0,173913043	-0,504279601	0,514265335	2,465396877	7,057061341	0,130718954	7,057061341	1
1	1	5a60a51863394a0001552447_1QPT1	recipe_trial1_2	5a60a51863394a0001552447	2	Unforced_coordination	Explique	62,08599782	34	155	154	39	12	48	19	6	1	5a60a51863394a0001552447_bloc_1_trial_1_cond_Explique	Low_contribution	Low_game	0	23	23	Few_collisions	0,28358209	0,395833333	2	3	0	0,306027134	0,773121182	-0,5	0,5	-0,25	8,157894737	7,610541668	25,78409091	40,43181818	7,568181818	-6,784090909	167,9545455	165125	-12,95454545	-11125	1,909547739	0,553781356	-1,46996997	0,644916733	67,77601852	-5,690020705	2	3	0	23	0	4	2,431818182	0,5	-0,431818182	0,086956522	-0,504279601	0,514265335	1,597463365	7,057061341	0,122580645	7,057061341	1
2	2	61073e62fda2c1efd278a672_2QPT2	coord_map2_4	61073e62fda2c1efd278a672	4	Forced_coordination	Non-Explique	67,85819554	35	97	167	86	18	46	19	6	2	61073e62fda2c1efd278a672_bloc_2_trial_2_cond_Non-Explique	Low_contribution	Low_game	0	0	0	0_collision	0,292307692	0,413043478	3	4	1	0,279995656	0,677884221	0,5	-0,5	-0,25	5,105263158	13,2918115	27,39325843	44,61797753	1,382022472	-8,393258427	126,9213483	140,988764	-29,92134831	26,01123596	3,564926372	0,555253364	18,82113821	0,673568396	57,68511303	10,17308251	3	4	1	13	1	4	2,681818182	1	1,318181818	0,307692308	0,495720399	-0,485734665	7,369661088	-2,942938659	0,195876289	-2,942938659	0
2	0	5ff7a571f2027f4b6d785946_2QPT0	recipe_trial2_1	5ff7a571f2027f4b6d785946	4	Unforced_coordination	Explique	57,5873251	34	229	142	13	6	44	22	6	2	5ff7a571f2027f4b6d785946_bloc_2_trial_0_cond_Explique	Low_contribution	Fast_game	28	41	69	Lot_of_collisions	0,333333333	0,5	2	4	1	0,38202851	0,76405702	-0,5	0,5	-0,25	10,40909091	5,532406778	25,82022472	40,16853933	3,831460674	-3,820224719	210,1235955	177,6404494	18,87640449	-35,64044944	-4,941176471	0,547689503	-9,302052786	0,633857593	72,42477149	-14,83744639	2	4	1	21	0	4	2,372093023	1	1,627906977	0,19047619	-0,504279601	0,514265335	-2,901209359	5,057061341	0,096069869	5,057061341	1
1	0	61086efb11a9d191801b5eda_1QPT0	coord_map1_0	61086efb11a9d191801b5eda	3	Forced_coordination	Explique	68,17160177	33	92	169	33	6	58	20	6	1	61086efb11a9d191801b5eda_bloc_1_trial_0_cond_Explique	Low_contribution	Low_game	0	0	0	0_collision	0,256410256	0,344827586	0	4	0,75	0,293377293	0,85079415	0,5	0,5	0,25	4,6	14,81991343	27,47826087	43,44565217	14,55434783	-7,47826087	111,9456522	127,3478261	-19,94565217	41,65217391	2,667151163	0,554455038	2,861837192	0,651033376	52,19263589	15,97896588	0	4	0,75	7	1	4	2,833333333	0,666666667	0,166666667	0,428571429	0,495720399	0,514265335	7,683067317	-8,942938659	0,217391304	-8,942938659	1
1	0	5fc6a65816726c35aa46666d_1QPT0	coord_map1_0	5fc6a65816726c35aa46666d	2	Forced_coordination	Non-Explique	57,54769254	33	146	140	29	6	51	25	6	1	5fc6a65816726c35aa46666d_bloc_1_trial_0_cond_Non-Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,328947368	0,490196078	2	4	0	0,434422283	0,886221458	0,5	-0,5	-0,25	5,84	9,854056941	27,47826087	43,44565217	7,554347826	-2,47826087	111,9456522	127,3478261	34,05434783	12,65217391	-13,74122807	0,539864253	1,674820144	0,649357272	52,19263589	5,355056649	2	4	0	7	1	4	2,833333333	0,333333333	-0,833333333	0,285714286	0,495720399	-0,485734665	-2,940841918	-8,942938659	0,171232877	-8,942938659	0
3	0	5f11c9f84078cd0888177499_3QPT0	coord_map3_4	5f11c9f84078cd0888177499	1	Forced_coordination	Non-Explique	58,72028971	35	104	144	24	6	46	20	6	3	5f11c9f84078cd0888177499_bloc_3_trial_0_cond_Non-Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,303030303	0,434782609	1	3	0	0,340597775	0,783374882	0,5	-0,5	-0,25	5,2	11,29236341	27,64044944	44,08988764	1,91011236	-7,640449438	125,1910112	136,4719101	-21,19101124	7,528089888	2,773529412	0,554549632	3,941176471	0,652557436	55,64733586	3,072953844	1	3	0	13	1	4	2,67816092	0	-1,67816092	0,076923077	0,495720399	-0,485734665	-1,768244748	-2,942938659	0,192307692	-2,942938659	0
3	1	617195b7057f4e7f57f881f8_3QPT1	coord_map3_0	617195b7057f4e7f57f881f8	4	Forced_coordination	Explique	58,98880029	33	99	144	74	12	44	22	6	3	617195b7057f4e7f57f881f8_bloc_3_trial_1_cond_Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,333333333	0,5	0	4	1	0,372952152	0,745904304	0,5	0,5	0,25	4,5	13,10862229	29,07608696	39,20652174	4,793478261	-7,076086957	113,7282609	116,6521739	-14,72826087	27,34782609	2,08141321	0,553934183	5,70521542	0,655048313	47,38887877	11,59992152	2	4	1	7	0	4	3,011111111	1	0,988888889	0,571428571	0,495720399	0,514265335	-1,499734168	-8,942938659	0,222222222	-8,942938659	1
2	2	6005d880f436527f1bb4c03a_2QPT2	coord_map2_0	6005d880f436527f1bb4c03a	2	Forced_coordination	Explique	48,40550613	33	115	117	71	17	38	23	6	2	6005d880f436527f1bb4c03a_bloc_2_trial_2_cond_Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,37704918	0,605263158	0	3	0,666666667	0,475152557	0,785034659	0,5	0,5	0,25	5	9,681101227	28,49450549	40,43956044	-2,43956044	-5,494505495	112,7252747	117,7692308	2,274725275	-0,769230769	-414	0,551715193	0,315315315	0,64743761	48,11538845	0,290117684	0	3	0,666666667	7	1	4	2,863636364	0,333333333	-0,863636364	0,285714286	0,495720399	0,514265335	-12,08302832	-8,942938659	0,2	-8,942938659	1
2	0	5ec0ae6526be4e4c4cd704de_2QPT0	coord_map2_0	5ec0ae6526be4e4c4cd704de	4	Forced_coordination	Explique	55,04160786	33	72	132	26	6	39	19	6	2	5ec0ae6526be4e4c4cd704de_bloc_2_trial_0_cond_Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,327586207	0,487179487	1	4	1	0,345193404	0,708554883	0,5	0,5	0,25	3,789473684	14,52486874	28,49450549	40,43956044	-1,43956044	-9,494505495	112,7252747	117,7692308	-40,72527473	14,23076923	4,289351852	0,555897544	-9,885496183	0,633033753	48,11538845	6,926219406	1	4	1	7	1	4	2,863636364	1	1,136363636	0,571428571	0,495720399	0,514265335	-5,446926598	-8,942938659	0,263888889	-8,942938659	1
4	2	61086efb11a9d191801b5eda_4QPT2	coord_map4_0	61086efb11a9d191801b5eda	2	Forced_coordination	Explique	66,10451221	33	82	164	115	18	57	20	6	4	61086efb11a9d191801b5eda_bloc_4_trial_2_cond_Explique	Low_contribution	Low_game	0	0	0	0_collision	0,25974026	0,350877193	0	4	0,5	0,302551208	0,862270942	0,5	0,5	0,25	4,1	16,12305176	28,5483871	39,22580645	17,77419355	-8,548387097	112,3870968	116,7096774	-30,38709677	47,29032258	3,554716981	0,555244286	2,66061706	0,650749247	47,3723852	18,73212701	0	4	0,5	7	0	4	2,836956522	0,5	-0,836956522	0,285714286	0,495720399	0,514265335	5,61597776	-8,942938659	0,243902439	-8,942938659	1
